"master_id","last_order_date","time_since_last_order"
"84fa2d30-a1d2-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"af54b1c8-a8ac-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"e28d244a-ae91-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"9699a95a-1d8b-11ea-a490-000d3a38a36f","2020-11-25","6 mons 14 days"
"2a9dfa00-6640-11ea-82da-000d3a38a36f","2020-11-25","6 mons 14 days"
"0d38fe54-240c-11ea-a30f-000d3a38a36f","2020-11-25","6 mons 14 days"
"9a0fe294-63b2-11ea-a6dc-000d3a38a36f","2020-11-25","6 mons 14 days"
"aedf55d6-9dfd-11e9-9897-000d3a38a36f","2020-11-25","6 mons 14 days"
"52052f04-a256-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"5ab75328-a58c-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"c541ea64-41ea-11ea-96d9-000d3a38a36f","2020-11-25","6 mons 14 days"
"faf00af6-2160-11ea-9618-000d3a38a36f","2020-11-25","6 mons 14 days"
"c2490224-1eeb-11ea-81ff-000d3a38a36f","2020-11-25","6 mons 14 days"
"86b2f248-baca-11eb-a757-000d3a38a36f","2020-11-25","6 mons 14 days"
"98f79916-a4f8-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"987a47c4-0b0c-11eb-8ffc-000d3a38a36f","2020-11-25","6 mons 14 days"
"157e00b0-28f2-11ea-b87a-000d3a38a36f","2020-11-25","6 mons 14 days"
"df26eabe-aa50-11ea-b736-000d3a38a36f","2020-11-25","6 mons 14 days"
"bef14f3c-b06e-11e9-9757-000d3a38a36f","2020-11-25","6 mons 14 days"
"192080f6-aaa0-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"323f9490-1b8a-11ea-ac4f-000d3a38a36f","2020-11-25","6 mons 14 days"
"294d2bd8-5bf2-11ea-8c6c-000d3a38a36f","2020-11-25","6 mons 14 days"
"dbe2310a-fbff-11ea-a045-000d3a38a36f","2020-11-25","6 mons 14 days"
"325fd898-43af-11ea-8b43-000d3a38a36f","2020-11-25","6 mons 14 days"
"b7591f10-2c11-11ea-91ab-000d3a38a36f","2020-11-25","6 mons 14 days"
"75b3a072-9e76-11e9-9897-000d3a38a36f","2020-11-25","6 mons 14 days"
"588d10d2-aeac-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"2fe7aa46-b12e-11e9-9757-000d3a38a36f","2020-11-25","6 mons 14 days"
"0af3216e-5bd5-11ea-9fdb-000d3a38a36f","2020-11-25","6 mons 14 days"
"66e34baa-4e49-11ea-99ba-000d3a38a36f","2020-11-25","6 mons 14 days"
"7100eaba-26c2-11ea-aaaa-000d3a38a36f","2020-11-25","6 mons 14 days"
"5431ffc2-d6be-11e9-93bc-000d3a38a36f","2020-11-25","6 mons 14 days"
"6d712bf4-1dac-11ea-8bf2-000d3a38a36f","2020-11-25","6 mons 14 days"
"13966682-5649-11ea-b9b9-000d3a38a36f","2020-11-25","6 mons 14 days"
"5f5b09ac-5b52-11ea-83b4-000d3a38a36f","2020-11-25","6 mons 14 days"
"9a8eb832-136f-11ea-a001-000d3a38a36f","2020-11-25","6 mons 14 days"
"dee6a820-1bb5-11ea-ac4f-000d3a38a36f","2020-11-25","6 mons 14 days"
"342bba62-542a-11ea-b1db-000d3a38a36f","2020-11-25","6 mons 14 days"
"f03bff88-5b2c-11ea-9842-000d3a38a36f","2020-11-25","6 mons 14 days"
"10c87e82-ad97-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"c448b17c-b51a-11e9-9c4b-000d3a38a36f","2020-11-25","6 mons 14 days"
"2cabb07e-1d7c-11ea-a490-000d3a38a36f","2020-11-25","6 mons 14 days"
"e5d9b4e0-a36c-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"22fc79d8-898c-11ea-a6e7-000d3a38a36f","2020-11-25","6 mons 14 days"
"07df4342-a878-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"1a3f612a-a391-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"bc2bd732-b47c-11ea-96bf-000d3a38a36f","2020-11-25","6 mons 14 days"
"e08eb2ec-a27c-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"0a658736-53e8-11ea-94d4-000d3a38a36f","2020-11-25","6 mons 14 days"
"11506cce-aa64-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"e5e0293a-6660-11ea-82da-000d3a38a36f","2020-11-25","6 mons 14 days"
"747fe6a6-a4ee-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"81403348-a406-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"e47d531e-a5c8-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"f28f6b76-a37b-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"87d4ec56-aa9d-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"8be32116-5275-11ea-956d-000d3a38a36f","2020-11-25","6 mons 14 days"
"9e05683c-26cc-11eb-8a9b-000d3a38a36f","2020-11-25","6 mons 14 days"
"8f50d552-ab66-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"eb097f54-ac63-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"0f1b0b48-6225-11ea-9d1a-000d3a38a36f","2020-11-25","6 mons 14 days"
"922d71f4-a7d3-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"b9e7121c-fd83-11e9-a5e8-000d3a38a36f","2020-11-25","6 mons 14 days"
"bc8b95ba-a257-11e9-a2fc-000d3a38a36f","2020-11-25","6 mons 14 days"
"e80ce61a-5bd6-11ea-816e-000d3a38a36f","2020-11-25","6 mons 14 days"
"301215fe-a54b-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"204793e2-a39d-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"a2ba6152-564d-11ea-b9b9-000d3a38a36f","2020-11-26","6 mons 13 days"
"fb4994ec-a346-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"3991dc42-ac38-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"56579cf4-43a0-11ea-8b43-000d3a38a36f","2020-11-26","6 mons 13 days"
"1ade3838-3a57-11ea-85d6-000d3a38a36f","2020-11-26","6 mons 13 days"
"7fa015c0-d6d9-11e9-93bc-000d3a38a36f","2020-11-26","6 mons 13 days"
"62f48be2-404f-11ea-aa6b-000d3a38a36f","2020-11-26","6 mons 13 days"
"d33c059a-542e-11ea-b1db-000d3a38a36f","2020-11-26","6 mons 13 days"
"eb7476c0-d60b-11e9-93bc-000d3a38a36f","2020-11-26","6 mons 13 days"
"a241422c-b3d1-11ea-8745-000d3a38a36f","2020-11-26","6 mons 13 days"
"28c69d0e-e2bf-11e9-ad00-000d3a38a36f","2020-11-26","6 mons 13 days"
"4e3a5d90-23ca-11ea-8523-000d3a38a36f","2020-11-26","6 mons 13 days"
"3d2220b4-5b93-11ea-9d04-000d3a38a36f","2020-11-26","6 mons 13 days"
"bbb318f2-b0bc-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"760049dc-fed8-11e9-a5e8-000d3a38a36f","2020-11-26","6 mons 13 days"
"7ee9668e-9d10-11e9-9897-000d3a38a36f","2020-11-26","6 mons 13 days"
"1286b380-a142-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"f00e2aae-a15f-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"7b289956-d691-11e9-93bc-000d3a38a36f","2020-11-26","6 mons 13 days"
"e81c3e6c-5bc7-11ea-b9ad-000d3a38a36f","2020-11-26","6 mons 13 days"
"85360d68-2ee6-11ea-8467-000d3a38a36f","2020-11-26","6 mons 13 days"
"03856c6c-61fb-11ea-8dd8-000d3a38a36f","2020-11-26","6 mons 13 days"
"b9eb3016-ff29-11e9-a5e8-000d3a38a36f","2020-11-26","6 mons 13 days"
"a52ab84e-6d07-11ea-84a8-000d3a38a36f","2020-11-26","6 mons 13 days"
"728dfea6-ae52-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"0a4f6740-a3a7-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"92dd7ba2-ac25-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"4865ec8c-4377-11ea-8b43-000d3a38a36f","2020-11-26","6 mons 13 days"
"01588ec4-4680-11ea-b6c0-000d3a38a36f","2020-11-26","6 mons 13 days"
"c7be4dd0-7365-11ea-92d0-000d3a38a36f","2020-11-26","6 mons 13 days"
"30627396-3c9a-11ea-b550-000d3a38a36f","2020-11-26","6 mons 13 days"
"e2697a98-a524-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"17cda20e-ac0a-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"f7b3612e-a6ce-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"07f39a76-3e51-11ea-808e-000d3a38a36f","2020-11-26","6 mons 13 days"
"7bfd8088-a830-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"6c65ae7a-541a-11ea-b1db-000d3a38a36f","2020-11-26","6 mons 13 days"
"3cead8ae-1375-11ea-a001-000d3a38a36f","2020-11-26","6 mons 13 days"
"d2cdd972-d6d3-11e9-93bc-000d3a38a36f","2020-11-26","6 mons 13 days"
"9fc509a8-a107-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"9d3b5398-473f-11ea-b6c0-000d3a38a36f","2020-11-26","6 mons 13 days"
"3f69ecea-4206-11ea-96d9-000d3a38a36f","2020-11-26","6 mons 13 days"
"e1c67982-1f69-11ea-87bf-000d3a38a36f","2020-11-26","6 mons 13 days"
"180d939e-a0d6-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"672ccf2e-4eb1-11ea-99ba-000d3a38a36f","2020-11-26","6 mons 13 days"
"d31bc07a-af4f-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"04d3fc0a-ff2c-11e9-a5e8-000d3a38a36f","2020-11-26","6 mons 13 days"
"66468cbc-b028-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"7b527cce-5b0e-11ea-9dc0-000d3a38a36f","2020-11-26","6 mons 13 days"
"dfa7a970-f960-11e9-b138-000d3a38a36f","2020-11-26","6 mons 13 days"
"961295e2-aad0-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"05284896-41c6-11ea-96d9-000d3a38a36f","2020-11-26","6 mons 13 days"
"bac9d616-a837-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"d0ce7c0e-ac7f-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"d8b387b8-1ff5-11ea-87bf-000d3a38a36f","2020-11-26","6 mons 13 days"
"b5d1de0c-b483-11ea-96bf-000d3a38a36f","2020-11-26","6 mons 13 days"
"ee8851aa-a2f4-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"62b331a2-26f9-11ea-aaaa-000d3a38a36f","2020-11-26","6 mons 13 days"
"a868762a-1eda-11ea-81ff-000d3a38a36f","2020-11-26","6 mons 13 days"
"c38bdff8-62cf-11ea-9861-000d3a38a36f","2020-11-26","6 mons 13 days"
"e71fd0e4-b0a2-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"1437c1aa-1399-11ea-a001-000d3a38a36f","2020-11-26","6 mons 13 days"
"cf2bd79c-e2e5-11e9-ad00-000d3a38a36f","2020-11-26","6 mons 13 days"
"4f3c9934-1875-11ea-9213-000d3a38a36f","2020-11-26","6 mons 13 days"
"4f8606b6-2769-11ea-aaaa-000d3a38a36f","2020-11-26","6 mons 13 days"
"c781115e-d6da-11e9-93bc-000d3a38a36f","2020-11-26","6 mons 13 days"
"5e4d366a-a4fb-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"62296008-a387-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"bc2f61c0-afde-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"d8fef74a-a564-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"423aa266-a1d4-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"6511a0c6-5be4-11ea-8ab4-000d3a38a36f","2020-11-26","6 mons 13 days"
"a8f13084-114a-11ea-8872-000d3a38a36f","2020-11-26","6 mons 13 days"
"4226ee64-2196-11ea-9618-000d3a38a36f","2020-11-26","6 mons 13 days"
"bf86cc76-ac07-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"697ea59c-2a88-11ea-b3a7-000d3a38a36f","2020-11-26","6 mons 13 days"
"5dea32b0-ff2b-11e9-a5e8-000d3a38a36f","2020-11-26","6 mons 13 days"
"5db43bbc-1374-11ea-a001-000d3a38a36f","2020-11-26","6 mons 13 days"
"4c9f8f2c-ad42-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"cfb7b07a-2190-11ea-9618-000d3a38a36f","2020-11-26","6 mons 13 days"
"f6e1c554-a810-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"3e989730-1196-11ea-846f-000d3a38a36f","2020-11-26","6 mons 13 days"
"6e47c6c2-4f49-11ea-99ba-000d3a38a36f","2020-11-26","6 mons 13 days"
"9e7c0c70-2641-11eb-8a9b-000d3a38a36f","2020-11-26","6 mons 13 days"
"ebd3724e-a7bf-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"7f867936-5bdf-11ea-b597-000d3a38a36f","2020-11-26","6 mons 13 days"
"d222ec0a-2800-11ea-a043-000d3a38a36f","2020-11-26","6 mons 13 days"
"2063c340-c850-11ea-8ddc-000d3a38a36f","2020-11-26","6 mons 13 days"
"ca8d6d0c-a511-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"fec15414-3f88-11ea-aa6b-000d3a38a36f","2020-11-26","6 mons 13 days"
"83b95d2c-a102-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"63285108-1f60-11ea-87bf-000d3a38a36f","2020-11-26","6 mons 13 days"
"96becbac-2896-11ea-b87a-000d3a38a36f","2020-11-26","6 mons 13 days"
"d97db6f6-ad2b-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"d206ca68-3e24-11ea-b1ad-000d3a38a36f","2020-11-26","6 mons 13 days"
"f786d80c-f916-11ea-9564-000d3a38a36f","2020-11-26","6 mons 13 days"
"71423cb4-a51b-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"b1cfef08-2d95-11ea-8e71-000d3a38a36f","2020-11-26","6 mons 13 days"
"1f55f81e-5bd2-11ea-a563-000d3a38a36f","2020-11-26","6 mons 13 days"
"13baebb4-5bd6-11ea-ab15-000d3a38a36f","2020-11-26","6 mons 13 days"
"4b48f608-b0ef-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"f4446442-a990-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"108d39e2-5b31-11ea-aa44-000d3a38a36f","2020-11-26","6 mons 13 days"
"0324b6b0-a923-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"6a2de32e-aa0c-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"26a03a58-afc0-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"fc93a2ec-aed2-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"1e92aa1a-aee1-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"1444180c-f13d-11e9-9346-000d3a38a36f","2020-11-26","6 mons 13 days"
"d66ef216-b07f-11e9-9757-000d3a38a36f","2020-11-26","6 mons 13 days"
"233ef2c6-a112-11e9-a2fc-000d3a38a36f","2020-11-26","6 mons 13 days"
"cf6f0790-7374-11ea-92d0-000d3a38a36f","2020-11-26","6 mons 13 days"
"9ca08826-2995-11ea-b87a-000d3a38a36f","2020-11-26","6 mons 13 days"
"d72014e6-4a81-11ea-8533-000d3a38a36f","2020-11-27","6 mons 12 days"
"45e43a40-d6ee-11e9-93bc-000d3a38a36f","2020-11-27","6 mons 12 days"
"03e05dce-f19a-11e9-9346-000d3a38a36f","2020-11-27","6 mons 12 days"
"da4a4834-fcc6-11e9-a5e8-000d3a38a36f","2020-11-27","6 mons 12 days"
"ccaabd1e-ab25-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"ea8703be-a5d1-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"8a6a2906-1fcb-11ea-87bf-000d3a38a36f","2020-11-27","6 mons 12 days"
"0c829a70-26a9-11ea-b9a0-000d3a38a36f","2020-11-27","6 mons 12 days"
"dd2a8ef4-a11f-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"5b20567a-a447-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"e51104a0-aa9c-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"4b7ed8fc-63f7-11ea-a6dc-000d3a38a36f","2020-11-27","6 mons 12 days"
"d2fdcdd2-a39b-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"226dce68-4620-11ea-b6c0-000d3a38a36f","2020-11-27","6 mons 12 days"
"e6375f16-9d39-11e9-9897-000d3a38a36f","2020-11-27","6 mons 12 days"
"1f8cb5b6-b20e-11e9-89fa-000d3a38a36f","2020-11-27","6 mons 12 days"
"2e22d7a8-a3d7-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"006981e0-66eb-11ea-82da-000d3a38a36f","2020-11-27","6 mons 12 days"
"cbd773fa-a0d5-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"c43e5100-1a64-11ea-941b-000d3a38a36f","2020-11-27","6 mons 12 days"
"940a233c-ac06-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"9002e364-b0c5-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"4c5efe6c-228b-11ea-8523-000d3a38a36f","2020-11-27","6 mons 12 days"
"e74953e4-1847-11ea-9213-000d3a38a36f","2020-11-27","6 mons 12 days"
"1f6e2060-bc44-11ea-aa61-000d3a38a36f","2020-11-27","6 mons 12 days"
"c7eda238-aa9d-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"94c2e4ac-8d6b-11ea-8f41-000d3a38a36f","2020-11-27","6 mons 12 days"
"0b89590e-9db7-11e9-9897-000d3a38a36f","2020-11-27","6 mons 12 days"
"1750c696-c4da-11ea-84c6-000d3a38a36f","2020-11-27","6 mons 12 days"
"7696e9b0-a9dc-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"da521caa-afc1-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"4ae25330-aa0f-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"d31becc0-f5ae-11ea-a533-000d3a38a36f","2020-11-27","6 mons 12 days"
"d98ea1f2-25ba-11ea-b1c8-000d3a38a36f","2020-11-27","6 mons 12 days"
"9a060408-00bb-11eb-8341-000d3a38a36f","2020-11-27","6 mons 12 days"
"8c7fdbde-412f-11ea-96d9-000d3a38a36f","2020-11-27","6 mons 12 days"
"1c2ac02a-a4b7-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"ddcb225c-ab0a-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"7d7fc466-4c31-11ea-a626-000d3a38a36f","2020-11-27","6 mons 12 days"
"ab2f8a1a-b512-11e9-9c4b-000d3a38a36f","2020-11-27","6 mons 12 days"
"5cb036ca-a4f8-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"d094aa1e-affa-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"8bd593c2-a481-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"4433d210-6289-11ea-9861-000d3a38a36f","2020-11-27","6 mons 12 days"
"511ebbc6-f712-11e9-841e-000d3a38a36f","2020-11-27","6 mons 12 days"
"5629116e-d617-11e9-93bc-000d3a38a36f","2020-11-27","6 mons 12 days"
"1fdf1e32-2617-11ea-8e1c-000d3a38a36f","2020-11-27","6 mons 12 days"
"1ff300be-5beb-11ea-a7ba-000d3a38a36f","2020-11-27","6 mons 12 days"
"1b594e50-c9d2-11ea-a31e-000d3a38a36f","2020-11-27","6 mons 12 days"
"2dfbedf8-53c4-11ea-abe0-000d3a38a36f","2020-11-27","6 mons 12 days"
"58dc860c-4ea3-11ea-99ba-000d3a38a36f","2020-11-27","6 mons 12 days"
"efb51932-9fca-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"69b69676-1a40-11ea-941b-000d3a38a36f","2020-11-27","6 mons 12 days"
"73ac5b1c-2c5a-11ea-b752-000d3a38a36f","2020-11-27","6 mons 12 days"
"626b3ba4-9e9b-11e9-9897-000d3a38a36f","2020-11-27","6 mons 12 days"
"7b2dc002-9eb0-11e9-9897-000d3a38a36f","2020-11-27","6 mons 12 days"
"a8dbccb0-2024-11ea-87bf-000d3a38a36f","2020-11-27","6 mons 12 days"
"7e68064a-b17c-11e9-89fa-000d3a38a36f","2020-11-27","6 mons 12 days"
"ff839e5e-1fdd-11ea-87bf-000d3a38a36f","2020-11-27","6 mons 12 days"
"14d87162-b10c-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"589166fe-1843-11ea-9213-000d3a38a36f","2020-11-27","6 mons 12 days"
"f99e537e-d68d-11e9-93bc-000d3a38a36f","2020-11-27","6 mons 12 days"
"56f66696-4e17-11ea-99ba-000d3a38a36f","2020-11-27","6 mons 12 days"
"200ed36c-ff24-11e9-a5e8-000d3a38a36f","2020-11-27","6 mons 12 days"
"ad9bb3de-1a50-11ea-941b-000d3a38a36f","2020-11-27","6 mons 12 days"
"79ae93ae-5bda-11ea-9d13-000d3a38a36f","2020-11-27","6 mons 12 days"
"e5fc918a-af34-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"d6413810-b1f8-11e9-89fa-000d3a38a36f","2020-11-27","6 mons 12 days"
"f1cf24ae-a508-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"fc01cc08-f74a-11e9-841e-000d3a38a36f","2020-11-27","6 mons 12 days"
"7841dcc6-b1ec-11e9-89fa-000d3a38a36f","2020-11-27","6 mons 12 days"
"b5b50a9e-ae57-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"0c4399f8-a1b4-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"03e2e844-5ba0-11ea-a8e3-000d3a38a36f","2020-11-27","6 mons 12 days"
"6ca0d0e4-2b44-11ea-9d27-000d3a38a36f","2020-11-27","6 mons 12 days"
"c0897f1c-5b0a-11ea-a458-000d3a38a36f","2020-11-27","6 mons 12 days"
"94f78566-f5b0-11e9-841e-000d3a38a36f","2020-11-27","6 mons 12 days"
"8d0772b2-3cf5-11ea-9e19-000d3a38a36f","2020-11-27","6 mons 12 days"
"2c3b3bfe-a32a-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"a433a27e-6308-11ea-a6dc-000d3a38a36f","2020-11-27","6 mons 12 days"
"57592004-ee06-11e9-9346-000d3a38a36f","2020-11-27","6 mons 12 days"
"5b32e36a-255e-11ea-b1c8-000d3a38a36f","2020-11-27","6 mons 12 days"
"2fc4e55c-a4d0-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"89ede504-5b3e-11ea-86bd-000d3a38a36f","2020-11-27","6 mons 12 days"
"02bc6872-bebb-11ea-958c-000d3a38a36f","2020-11-27","6 mons 12 days"
"4f5483c0-5bc1-11ea-baee-000d3a38a36f","2020-11-27","6 mons 12 days"
"18d2b56e-af83-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"2d832dfa-11f7-11ea-916f-000d3a38a36f","2020-11-27","6 mons 12 days"
"fb9d24d6-9d65-11e9-9897-000d3a38a36f","2020-11-27","6 mons 12 days"
"c30351bc-1def-11ea-8bf2-000d3a38a36f","2020-11-27","6 mons 12 days"
"818172aa-20b0-11ea-97c9-000d3a38a36f","2020-11-27","6 mons 12 days"
"70f200d6-a283-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"140fa118-b0ff-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"535922d0-a8c7-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"46a49c22-1dcf-11ea-8bf2-000d3a38a36f","2020-11-27","6 mons 12 days"
"c90090f4-2833-11ea-a043-000d3a38a36f","2020-11-27","6 mons 12 days"
"fa5ec6d2-a112-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"53f6380c-542c-11ea-b1db-000d3a38a36f","2020-11-27","6 mons 12 days"
"ffca7a26-2b82-11ea-853d-000d3a38a36f","2020-11-27","6 mons 12 days"
"0025f17c-eeaf-11ea-bb5a-000d3a38a36f","2020-11-27","6 mons 12 days"
"d4e10526-a1e6-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"a3a829f6-210e-11ea-b50a-000d3a38a36f","2020-11-27","6 mons 12 days"
"595a4efe-a910-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"e867b90e-aaca-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"83ebc6b0-afba-11e9-9757-000d3a38a36f","2020-11-27","6 mons 12 days"
"369deb12-b178-11e9-89fa-000d3a38a36f","2020-11-27","6 mons 12 days"
"f3d5e6f8-1905-11eb-8d74-000d3a38a36f","2020-11-27","6 mons 12 days"
"88eb09e6-708a-11ea-8369-000d3a38a36f","2020-11-27","6 mons 12 days"
"d9e5c376-5b9b-11ea-9669-000d3a38a36f","2020-11-27","6 mons 12 days"
"10f7164e-a8c3-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"65576c7c-4678-11ea-b6c0-000d3a38a36f","2020-11-27","6 mons 12 days"
"5a6da1d0-5bd3-11ea-bdee-000d3a38a36f","2020-11-27","6 mons 12 days"
"33df4346-f0e5-11ea-bde9-000d3a38a36f","2020-11-27","6 mons 12 days"
"17f9d3ee-d7a0-11e9-93bc-000d3a38a36f","2020-11-27","6 mons 12 days"
"04b77974-d7ca-11e9-93bc-000d3a38a36f","2020-11-27","6 mons 12 days"
"4b015db8-476a-11ea-b6c0-000d3a38a36f","2020-11-27","6 mons 12 days"
"d3cec30e-aeba-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"ee072f32-f4e5-11ea-a533-000d3a38a36f","2020-11-27","6 mons 12 days"
"b228a8b6-9f17-11ea-80cd-000d3a38a36f","2020-11-27","6 mons 12 days"
"58b4185c-5ba0-11ea-b55f-000d3a38a36f","2020-11-27","6 mons 12 days"
"5b3ba208-f128-11e9-9346-000d3a38a36f","2020-11-27","6 mons 12 days"
"5d65de0c-fbcf-11e9-b138-000d3a38a36f","2020-11-27","6 mons 12 days"
"f3bff700-263c-11eb-8a9b-000d3a38a36f","2020-11-27","6 mons 12 days"
"7adc25bc-a58b-11e9-a2fc-000d3a38a36f","2020-11-27","6 mons 12 days"
"68f39b9e-3187-11eb-adfe-000d3a38a36f","2020-11-27","6 mons 12 days"
