"master_id","total_revenue","avg_revenue_per_order"
"3c296464-d700-11e9-93bc-000d3a38a36f","639.95","159.99"
"31856b18-a440-11e9-a2fc-000d3a38a36f","639.95","127.99"
"06d644c8-a166-11e9-a2fc-000d3a38a36f","639.94","106.66"
"ff72cc94-3e6b-11ea-808e-000d3a38a36f","639.93","127.99"
"f3d5e6f8-1905-11eb-8d74-000d3a38a36f","639.93","127.99"
"b20a4df4-af2a-11e9-a2fc-000d3a38a36f","639.89","159.97"
"c4ef88d6-aac9-11e9-a2fc-000d3a38a36f","639.88","319.94"
"e088b5a0-5bbc-11ea-8d88-000d3a38a36f","639.87","319.94"
"5c121348-b20c-11e9-89fa-000d3a38a36f","639.87","213.29"
"32a25ca4-24b5-11ea-bf27-000d3a38a36f","639.86","213.29"
"4d4e17e4-ac03-11e9-a2fc-000d3a38a36f","639.78","127.96"
"b03f0df4-ae83-11e9-a2fc-000d3a38a36f","639.74","213.25"
"e9851122-a4d7-11e9-a2fc-000d3a38a36f","639.69","213.23"
"26ab612e-5b07-11ea-933b-000d3a38a36f","639.45","213.15"
"64d3b70e-27b2-11ea-aaaa-000d3a38a36f","639.43","91.35"
"1d099c96-11ef-11ea-916f-000d3a38a36f","639.40","319.70"
"1c981a50-9dc6-11e9-9897-000d3a38a36f","639.39","127.88"
"54fe76ea-a95c-11e9-a2fc-000d3a38a36f","639.26","159.82"
"7e7ae1de-1207-11ea-916f-000d3a38a36f","639.11","106.52"
"3a40a248-a794-11e9-a2fc-000d3a38a36f","639.06","159.77"
"9c6f8daa-a512-11e9-a2fc-000d3a38a36f","638.98","212.99"
"80917cba-a198-11e9-a2fc-000d3a38a36f","638.92","159.73"
"c5315340-5313-11ea-acd3-000d3a38a36f","638.90","159.73"
"c33a4006-ac29-11e9-a2fc-000d3a38a36f","638.89","212.96"
"1ce4434a-a4ff-11e9-a2fc-000d3a38a36f","638.88","106.48"
"140ac61e-9e3c-11e9-9897-000d3a38a36f","638.84","159.71"
"4b13883c-615c-11eb-add3-000d3a38a36f","638.83","106.47"
"f80b4e68-b17b-11e9-89fa-000d3a38a36f","638.79","319.40"
"f8241b48-a454-11e9-a2fc-000d3a38a36f","638.60","159.65"
"ba3c7962-2bcf-11ea-91ab-000d3a38a36f","638.52","212.84"
"47d94014-2443-11ea-a30f-000d3a38a36f","638.47","106.41"
"84c2e8bc-4d6b-11ea-9c12-000d3a38a36f","638.46","159.62"
"aa3d2a8c-a54e-11e9-a2fc-000d3a38a36f","638.45","79.81"
"b7591f10-2c11-11ea-91ab-000d3a38a36f","638.43","127.69"
"6f5d3990-a38f-11e9-a2fc-000d3a38a36f","638.40","212.80"
"cd3c1168-2359-11ea-8523-000d3a38a36f","638.33","127.67"
"46a49c22-1dcf-11ea-8bf2-000d3a38a36f","637.95","159.49"
"4de9d44c-a38c-11e9-a2fc-000d3a38a36f","637.93","106.32"
"dd8a883a-d7c1-11e9-93bc-000d3a38a36f","637.93","127.59"
"5d2e3ffe-ab8b-11e9-a2fc-000d3a38a36f","637.92","127.58"
"6a6806da-5434-11ea-b1db-000d3a38a36f","637.92","127.58"
"89073560-9d74-11e9-9897-000d3a38a36f","637.91","159.48"
"da29bd64-a94f-11e9-a2fc-000d3a38a36f","637.89","159.47"
"6d2267d0-edeb-11e9-88c1-000d3a38a36f","637.85","212.62"
"5ce09cd6-545a-11ea-b1db-000d3a38a36f","637.78","159.45"
"bf61960c-d6cf-11e9-93bc-000d3a38a36f","637.75","127.55"
"7dad40f8-a8d0-11e9-a2fc-000d3a38a36f","637.65","127.53"
"a16003a0-edf9-11e9-9346-000d3a38a36f","637.62","159.41"
"191293aa-f272-11e9-9346-000d3a38a36f","637.39","159.35"
"a59095ba-a868-11e9-a2fc-000d3a38a36f","637.22","159.31"
"85f73046-9df1-11e9-9897-000d3a38a36f","637.15","159.29"
"e40208d4-5824-11eb-9e65-000d3a38a36f","637.09","212.36"
"2bf1c4fa-a3c6-11e9-a2fc-000d3a38a36f","636.91","159.23"
"9d362dca-52f5-11ea-9ade-000d3a38a36f","636.89","70.77"
"d1070026-2838-11ea-a043-000d3a38a36f","636.70","159.18"
"87ea00f4-1b0a-11ea-a050-000d3a38a36f","636.48","159.12"
"23edfb76-5b26-11ea-84e8-000d3a38a36f","636.35","106.06"
"f66edc76-a435-11e9-a2fc-000d3a38a36f","636.24","127.25"
"e15c207e-a3f3-11e9-a2fc-000d3a38a36f","636.09","318.05"
"3beb7b56-ae1d-11e9-a2fc-000d3a38a36f","635.99","90.86"
"4bcf2ba6-7093-11ea-8021-000d3a38a36f","635.94","158.99"
"658cc8e6-aef1-11e9-a2fc-000d3a38a36f","635.93","70.66"
"04b77974-d7ca-11e9-93bc-000d3a38a36f","635.91","158.98"
"4a50573a-aac5-11e9-a2fc-000d3a38a36f","635.90","317.95"
"ed443c4c-264c-11ea-8e1c-000d3a38a36f","635.89","317.95"
"a44fee70-f19d-11e9-9346-000d3a38a36f","635.46","158.87"
"3e6e95d6-aa88-11e9-a2fc-000d3a38a36f","635.45","127.09"
"2b76a1c6-9fc5-11e9-a2fc-000d3a38a36f","635.41","105.90"
"02d797b2-5b53-11ea-9849-000d3a38a36f","635.37","211.79"
"4524186a-263d-11eb-8a9b-000d3a38a36f","635.31","127.06"
"3a06b0ba-5bd5-11ea-b5e5-000d3a38a36f","635.11","127.02"
"8cb2eece-f8a1-11e9-b138-000d3a38a36f","635.10","211.70"
"ad9bb3de-1a50-11ea-941b-000d3a38a36f","634.97","158.74"
"f84b43a8-ab4d-11e9-a2fc-000d3a38a36f","634.96","105.83"
"12d37b16-ddd3-11e9-a848-000d3a38a36f","634.94","158.74"
"954b5eb8-13cc-11ea-a001-000d3a38a36f","634.91","211.64"
"e8d1199c-fbdf-11e9-b138-000d3a38a36f","634.90","126.98"
"15bcb1e2-a392-11e9-a2fc-000d3a38a36f","634.85","158.71"
"62f8a0c6-a575-11e9-a2fc-000d3a38a36f","634.76","211.59"
"3d9f2aee-fa2e-11e9-b138-000d3a38a36f","634.74","126.95"
"7fd453fa-1eb7-11ea-aa32-000d3a38a36f","634.70","126.94"
"ff891056-f138-11e9-9346-000d3a38a36f","634.69","126.94"
"9e6b11fa-a9aa-11e9-a2fc-000d3a38a36f","634.67","126.93"
"2725db66-aadb-11e9-a2fc-000d3a38a36f","634.47","211.49"
"bc68ce18-d258-11ea-8aab-000d3a38a36f","634.40","211.47"
"948a6f64-8f18-11eb-8cb8-000d3a38a36f","634.33","126.87"
"dd45733c-d6e8-11e9-93bc-000d3a38a36f","634.25","158.56"
"5b8019f2-d615-11e9-93bc-000d3a38a36f","634.16","105.69"
"56178600-1ab5-11ea-98d5-000d3a38a36f","634.15","158.54"
"995fbd16-bdf7-11ea-aa61-000d3a38a36f","633.97","90.57"
"ebeaedb2-a4f3-11e9-a2fc-000d3a38a36f","633.93","126.79"
"3c6958ba-b032-11ea-b736-000d3a38a36f","633.88","211.29"
"57ecf1ca-5b53-11ea-a15c-000d3a38a36f","633.87","211.29"
"2f904ee4-d6d2-11e9-93bc-000d3a38a36f","633.55","211.18"
"fd476948-542d-11ea-b1db-000d3a38a36f","633.47","126.69"
"0367ceaa-d71d-11e9-93bc-000d3a38a36f","633.45","211.15"
"068a4646-bbb8-11ea-a0c9-000d3a38a36f","633.43","126.69"
"f95be7a6-387f-11ea-85d6-000d3a38a36f","633.42","158.36"
"560c2030-5b06-11ea-b0aa-000d3a38a36f","633.35","158.34"
"61a579d4-72c8-11eb-aa44-000d3a38a36f","632.96","316.48"
"8aea4c2a-d6fc-11e9-93bc-000d3a38a36f","632.94","210.98"
"6861425c-a7bd-11ea-bd63-000d3a38a36f","632.92","158.23"
"e0d551b4-016a-11ea-a5e8-000d3a38a36f","632.91","158.23"
"1fde3e92-52ed-11ea-9ade-000d3a38a36f","632.86","105.48"
"26f4a60c-bd24-11ea-aa61-000d3a38a36f","632.81","79.10"
"8e28c7ec-ad5b-11e9-a2fc-000d3a38a36f","632.68","126.54"
"7d412910-15e8-11ea-aa74-000d3a38a36f","632.44","126.49"
"96b948a6-add2-11e9-a2fc-000d3a38a36f","632.18","210.73"
"83af6b4c-1631-11ea-aa74-000d3a38a36f","631.96","157.99"
"01d5156e-51f9-11ea-a243-000d3a38a36f","631.95","210.65"
"dcd104e8-60d1-11ea-8dd8-000d3a38a36f","631.94","157.99"
"23447b7c-5b4f-11ea-8c16-000d3a38a36f","631.93","105.32"
"20a9824c-ab17-11e9-a2fc-000d3a38a36f","631.68","157.92"
"425b186e-a997-11e9-a2fc-000d3a38a36f","631.67","157.92"
"5855869e-a1f0-11e9-a2fc-000d3a38a36f","631.66","157.92"
"090207e6-5b9c-11ea-b5c8-000d3a38a36f","631.64","157.91"
"092060f0-ae50-11e9-a2fc-000d3a38a36f","631.45","157.86"
"dd1ea164-d95c-11e9-93bc-000d3a38a36f","631.45","126.29"
"e3ad33e8-5b51-11ea-9d61-000d3a38a36f","631.43","126.29"
"eb71bb5a-163a-11ea-aa74-000d3a38a36f","631.40","105.23"
"7302f480-672f-11eb-975c-000d3a38a36f","631.19","126.24"
"da8b2ec6-61fc-11ea-8dd8-000d3a38a36f","631.18","126.24"
"2f78ddf0-2bfe-11ea-91ab-000d3a38a36f","630.93","210.31"
"567c401c-b1ca-11e9-89fa-000d3a38a36f","630.90","63.09"
"0c0e8954-241b-11ea-a30f-000d3a38a36f","630.89","105.15"
"5082049e-9d7f-11e9-9897-000d3a38a36f","630.87","78.86"
"667be232-6af8-11ea-9d38-000d3a38a36f","630.87","105.15"
"d01f3ebc-9f76-11e9-a2fc-000d3a38a36f","630.86","157.72"
"cb4b1ade-9ebb-11e9-9897-000d3a38a36f","630.71","210.24"
"53292862-7150-11ea-adca-000d3a38a36f","630.69","157.67"
"9e8e8fac-a8ad-11e9-a2fc-000d3a38a36f","630.59","157.65"
"0835b1e4-a933-11e9-a2fc-000d3a38a36f","630.56","105.09"
"5b2a3c72-6511-11ea-bac7-000d3a38a36f","630.56","105.09"
"ac4f2894-2185-11ea-9618-000d3a38a36f","630.41","126.08"
"fd9bb6a8-b020-11e9-9757-000d3a38a36f","630.40","157.60"
"0be9f838-a990-11e9-a2fc-000d3a38a36f","630.22","126.04"
"6380648e-af43-11e9-a2fc-000d3a38a36f","630.21","157.55"
"dcb0b610-1258-11ea-a001-000d3a38a36f","629.97","209.99"
"1443b2ec-d6e2-11e9-93bc-000d3a38a36f","629.97","209.99"
"fca94ae2-b176-11e9-89fa-000d3a38a36f","629.96","125.99"
"fc02fbb0-3fe7-11ea-aa6b-000d3a38a36f","629.96","209.99"
"6e0bb640-5b43-11ea-a654-000d3a38a36f","629.95","157.49"
"650eaeb4-a7aa-11e9-a2fc-000d3a38a36f","629.94","125.99"
"b9c9c2a8-ac78-11ea-b736-000d3a38a36f","629.94","157.49"
"7e5d03ce-ab39-11e9-a2fc-000d3a38a36f","629.93","89.99"
"ffec351a-2a76-11ea-b3a7-000d3a38a36f","629.93","125.99"
"8b607a4a-abae-11e9-a2fc-000d3a38a36f","629.93","125.99"
"8ed187f8-1a14-11ea-941b-000d3a38a36f","629.91","104.99"
"d8624464-c4e8-11ea-98f7-000d3a38a36f","629.91","314.96"
"e3737eda-5be9-11ea-8dea-000d3a38a36f","629.90","157.48"
"bd6a7b1e-5b9c-11ea-b68b-000d3a38a36f","629.90","125.98"
"7c426946-4b5f-11ea-a626-000d3a38a36f","629.89","314.95"
"07492848-a351-11e9-a2fc-000d3a38a36f","629.89","125.98"
"f7091794-1e71-11ea-aa32-000d3a38a36f","629.88","209.96"
"ba8bccea-d717-11e9-93bc-000d3a38a36f","629.87","209.96"
"54426436-25b3-11ea-b1c8-000d3a38a36f","629.86","209.95"
"fc522d00-ddd8-11e9-a848-000d3a38a36f","629.84","125.97"
"874df3f2-5b20-11ea-87cd-000d3a38a36f","629.79","209.93"
"44e17ce4-5bc1-11eb-8dbd-000d3a38a36f","629.73","314.87"
"76ed0914-9e45-11e9-9897-000d3a38a36f","629.67","157.42"
"fdc3e270-293f-11ea-b87a-000d3a38a36f","629.63","104.94"
"a3f0f6fe-2181-11ea-9618-000d3a38a36f","629.62","125.92"
"68e97534-28c7-11ea-b87a-000d3a38a36f","629.43","104.91"
"4d5d8850-66c5-11ea-82da-000d3a38a36f","629.17","157.29"
"6d293626-9edd-11e9-9897-000d3a38a36f","629.16","89.88"
"42debd5a-a4dc-11e9-a2fc-000d3a38a36f","629.13","157.28"
"31a3515e-1f89-11ea-87bf-000d3a38a36f","629.01","104.84"
"2b5816a2-1b8a-11ea-ac4f-000d3a38a36f","628.93","125.79"
"7ba93a1a-511c-11ea-99ba-000d3a38a36f","628.93","157.23"
"ba123432-2020-11ea-87bf-000d3a38a36f","628.92","157.23"
"c748b806-2011-11ea-87bf-000d3a38a36f","628.92","157.23"
"b7d2c252-9f21-11e9-9897-000d3a38a36f","628.87","125.77"
"19286990-2054-11ea-87bf-000d3a38a36f","628.81","125.76"
"0e3390e2-5bea-11ea-88a5-000d3a38a36f","628.81","209.60"
"94ad05c6-6325-11ea-a6dc-000d3a38a36f","628.69","209.56"
"e56c7c7e-d6c3-11e9-93bc-000d3a38a36f","628.65","209.55"
"a42ce514-5bcf-11ea-8ab4-000d3a38a36f","628.50","157.13"
"2f8c01ee-a5d2-11e9-a2fc-000d3a38a36f","628.43","104.74"
"1c59ea36-ae1a-11ea-b736-000d3a38a36f","628.25","157.06"
"6459ddc4-ad98-11e9-a2fc-000d3a38a36f","628.24","157.06"
"895c52cc-a5d8-11e9-a2fc-000d3a38a36f","628.09","125.62"
"c62e487a-5ecb-11ea-be5b-000d3a38a36f","627.97","209.32"
"dfa7a970-f960-11e9-b138-000d3a38a36f","627.95","125.59"
"41e6eec2-7376-11ea-92d0-000d3a38a36f","627.95","209.32"
"205a904e-39cc-11ea-85d6-000d3a38a36f","627.94","209.31"
"e0cfd354-2b9c-11ea-853d-000d3a38a36f","627.91","209.30"
"b6601a04-1858-11ea-9213-000d3a38a36f","627.88","156.97"
"1bc55930-1c46-11eb-8d74-000d3a38a36f","627.69","209.23"
"c17e655e-aeb2-11e9-a2fc-000d3a38a36f","627.57","104.60"
"4e332a7e-24d4-11ea-bf27-000d3a38a36f","627.47","313.74"
"acbc2166-a3e9-11e9-a2fc-000d3a38a36f","627.47","209.16"
"a5f24242-2c5c-11ea-b752-000d3a38a36f","627.12","156.78"
"933453fc-ab0b-11e9-a2fc-000d3a38a36f","627.08","125.42"
"4777754a-39d4-11ea-85d6-000d3a38a36f","626.89","125.38"
"8fe860b2-1fc8-11ea-87bf-000d3a38a36f","626.76","208.92"
"a258260a-663c-11ea-82da-000d3a38a36f","626.73","104.46"
"5b2266aa-8c35-11ea-8f41-000d3a38a36f","626.71","313.36"
"764f0140-4f3b-11ea-99ba-000d3a38a36f","626.62","125.32"
"0b952e00-85d8-11ea-a90b-000d3a38a36f","626.47","208.82"
"b816554c-b07b-11e9-9757-000d3a38a36f","626.46","208.82"
"5ad077b4-d8bb-11ea-a65b-000d3a38a36f","626.45","156.61"
"184f3a36-5f28-11ea-be5b-000d3a38a36f","626.45","156.61"
"102ed1aa-d817-11ea-aee7-000d3a38a36f","626.43","104.41"
"4be2cc9c-ad6b-11e9-a2fc-000d3a38a36f","626.40","156.60"
"665b0970-97ff-11ea-9d91-000d3a38a36f","626.26","125.25"
"72a6cda6-e12d-11e9-957d-000d3a38a36f","626.17","208.72"
"8f759464-ee14-11e9-9346-000d3a38a36f","626.07","156.52"
"03e05dce-f19a-11e9-9346-000d3a38a36f","626.05","208.68"
"da5fb914-1907-11ea-9213-000d3a38a36f","625.95","125.19"
"ddd2e152-f143-11e9-9346-000d3a38a36f","625.94","208.65"
"9cc212a2-afb5-11e9-9757-000d3a38a36f","625.91","78.24"
"a2b05df8-addb-11e9-a2fc-000d3a38a36f","625.91","125.18"
"017eb67c-12c2-11ea-a001-000d3a38a36f","625.86","312.93"
"595ba796-2a24-11ea-99b3-000d3a38a36f","625.83","208.61"
"626f897e-bba6-11ea-995f-000d3a38a36f","625.79","156.45"
"2e8fc2e4-70a2-11ea-95d1-000d3a38a36f","625.71","104.29"
"8a4e4f32-5f3c-11ea-be5b-000d3a38a36f","625.45","156.36"
"3f52cd76-5b51-11ea-b8d7-000d3a38a36f","625.41","125.08"
"c640245c-ab14-11e9-a2fc-000d3a38a36f","625.40","156.35"
"691f0cb8-98e2-11ea-b97a-000d3a38a36f","625.40","104.23"
"fead81f0-1949-11eb-8d74-000d3a38a36f","625.31","156.33"
"c7eb37a2-9b80-11eb-9c47-000d3a38a36f","625.12","104.19"
"dc8d81a4-a93f-11e9-a2fc-000d3a38a36f","625.10","104.18"
"67224766-9e85-11e9-9897-000d3a38a36f","624.94","156.24"
"15725b3c-9e51-11ea-80cd-000d3a38a36f","624.93","312.47"
"c176240c-a4ad-11e9-a2fc-000d3a38a36f","624.93","104.16"
"62e9101a-a8d2-11e9-a2fc-000d3a38a36f","624.92","156.23"
"114163b6-a9c7-11e9-a2fc-000d3a38a36f","624.88","312.44"
"0f51d5ae-aa99-11e9-a2fc-000d3a38a36f","624.87","78.11"
"5fd18e42-b102-11e9-9757-000d3a38a36f","624.65","156.16"
"fc97ec74-6126-11ea-8dd8-000d3a38a36f","624.62","124.92"
"d55ada04-b087-11e9-9757-000d3a38a36f","624.54","104.09"
"21b88efc-4965-11ea-8a4f-000d3a38a36f","624.41","124.88"
"3a30690a-afb4-11e9-9757-000d3a38a36f","624.39","156.10"
"42f41680-5339-11ea-acd3-000d3a38a36f","623.94","207.98"
"5b6f34f8-d92f-11e9-93bc-000d3a38a36f","623.93","124.79"
"18189c7c-e153-11e9-957d-000d3a38a36f","623.93","207.98"
"7c2a1a8a-20c6-11ea-97c9-000d3a38a36f","623.92","155.98"
"ed390d24-1aab-11ea-98d5-000d3a38a36f","623.90","77.99"
"ea991860-fdbf-11e9-a5e8-000d3a38a36f","623.89","207.96"
"ed6eecea-9faf-11e9-a2fc-000d3a38a36f","623.89","207.96"
"97cd83d8-abb6-11e9-a2fc-000d3a38a36f","623.85","207.95"
"7b6ebf60-a740-11e9-a2fc-000d3a38a36f","623.83","207.94"
"d0a967f4-a3e5-11e9-a2fc-000d3a38a36f","623.73","155.93"
"69c6a210-7070-11ea-8369-000d3a38a36f","623.44","207.81"
"0d4db91e-2ef4-11ea-8467-000d3a38a36f","623.40","89.06"
"b163d796-30be-11eb-8deb-000d3a38a36f","623.22","207.74"
"e34f27e0-2577-11ea-b1c8-000d3a38a36f","623.19","311.60"
"77fed336-5b06-11ea-a76e-000d3a38a36f","623.09","207.70"
"30fcd0b4-b14c-11e9-9757-000d3a38a36f","622.93","124.59"
"018acb80-aaec-11e9-a2fc-000d3a38a36f","622.93","155.73"
"da166d36-ab06-11ea-b736-000d3a38a36f","622.90","155.73"
"f44b07d8-9918-11eb-9c47-000d3a38a36f","622.87","311.44"
"4c4cce84-f119-11e9-9346-000d3a38a36f","622.81","207.60"
"c1546b24-073e-11eb-8ffc-000d3a38a36f","622.70","207.57"
"8c85928e-d71e-11e9-93bc-000d3a38a36f","622.61","124.52"
"63e57482-2c20-11ea-91ab-000d3a38a36f","622.45","155.61"
"aeeb5e5e-403a-11eb-806e-000d3a38a36f","622.44","207.48"
"a2cc465a-61e8-11ea-8dd8-000d3a38a36f","622.43","155.61"
"24f6748c-aa94-11e9-a2fc-000d3a38a36f","622.40","103.73"
"30172070-11cb-11ea-b630-000d3a38a36f","622.34","124.47"
"c2872bf6-6349-11ea-a6dc-000d3a38a36f","622.12","207.37"
"6ef10814-aecb-11e9-a2fc-000d3a38a36f","621.98","310.99"
"28d36210-a303-11e9-a2fc-000d3a38a36f","621.94","124.39"
"99a3994e-b09e-11e9-9757-000d3a38a36f","621.94","103.66"
"9e5e6d1e-3010-11ea-bb28-000d3a38a36f","621.93","124.39"
"b17c4166-b01b-11e9-9757-000d3a38a36f","621.92","155.48"
"778e4c70-f3f4-11e9-9346-000d3a38a36f","621.90","103.65"
"4644da74-5bcf-11ea-b69a-000d3a38a36f","621.85","124.37"
"b2cb419c-9d28-11eb-9c47-000d3a38a36f","621.82","155.46"
"8a59cc38-a932-11e9-a2fc-000d3a38a36f","621.33","207.11"
"1b0397d4-23b1-11ea-8523-000d3a38a36f","621.30","207.10"
"60ef4524-72f1-11ea-92d0-000d3a38a36f","621.29","103.55"
"4a2798d0-b124-11e9-9757-000d3a38a36f","621.22","310.61"
"fd0f8b0e-27f4-11eb-8a9b-000d3a38a36f","621.21","207.07"
"80cae25e-48e8-11eb-806e-000d3a38a36f","621.20","207.07"
"81881b4c-8f26-11eb-8cb8-000d3a38a36f","621.19","207.06"
"6a8e54bc-abdc-11e9-a2fc-000d3a38a36f","621.12","77.64"
"c7bfb522-5b27-11ea-b5db-000d3a38a36f","620.94","155.24"
"429c8958-2146-11ea-9618-000d3a38a36f","620.92","103.49"
"2f2934ae-53b2-11ea-abe0-000d3a38a36f","620.84","124.17"
"5ab75328-a58c-11e9-a2fc-000d3a38a36f","620.82","124.16"
"78e1cc10-f762-11ea-a533-000d3a38a36f","620.82","155.21"
"87c0852e-3ce5-11ea-9e19-000d3a38a36f","620.81","124.16"
"2a995532-a9e8-11e9-a2fc-000d3a38a36f","620.74","310.37"
"5908f8c4-5b44-11ea-ac34-000d3a38a36f","620.71","206.90"
"17999ffe-a72d-11e9-a2fc-000d3a38a36f","620.70","155.18"
"44cc6636-a797-11e9-a2fc-000d3a38a36f","620.70","206.90"
"32e4ce4e-a225-11e9-a2fc-000d3a38a36f","620.68","103.45"
"b28c874c-5b96-11ea-83de-000d3a38a36f","620.60","155.15"
"6c50ceea-531d-11ea-acd3-000d3a38a36f","620.47","155.12"
"7cf3445c-ad24-11e9-a2fc-000d3a38a36f","620.46","155.12"
"0c2ce094-ae81-11e9-a2fc-000d3a38a36f","620.45","103.41"
"006bb20e-a9a8-11e9-a2fc-000d3a38a36f","620.41","206.80"
"1f8cb5b6-b20e-11e9-89fa-000d3a38a36f","620.41","103.40"
"fb77b1e2-ede7-11e9-88c1-000d3a38a36f","620.41","124.08"
"e89b9a42-a54a-11e9-a2fc-000d3a38a36f","620.36","206.79"
"f38d7e5a-d8a0-11e9-93bc-000d3a38a36f","620.33","155.08"
"7bf9510a-5b1f-11ea-9d85-000d3a38a36f","620.02","310.01"
"51ace9f4-164e-11ea-aa74-000d3a38a36f","619.97","206.66"
"992e177c-ae1f-11e9-a2fc-000d3a38a36f","619.96","206.65"
"98547cda-afb2-11e9-9757-000d3a38a36f","619.96","206.65"
"37d98f4e-5421-11ea-b1db-000d3a38a36f","619.96","206.65"
"d6dc0c7a-b1f1-11e9-89fa-000d3a38a36f","619.95","154.99"
"6d712bf4-1dac-11ea-8bf2-000d3a38a36f","619.95","154.99"
"0fb44f4e-a220-11e9-a2fc-000d3a38a36f","619.93","206.64"
"f6607742-b07b-11e9-9757-000d3a38a36f","619.93","154.98"
"fb730356-2a8a-11ea-b3a7-000d3a38a36f","619.92","154.98"
"3eac363c-15f1-11ea-aa74-000d3a38a36f","619.90","154.98"
"4e4ecc4a-5b91-11ea-994a-000d3a38a36f","619.90","309.95"
"2f6991d8-fb39-11e9-b138-000d3a38a36f","619.88","309.94"
"4afec768-9d99-11e9-9897-000d3a38a36f","619.87","154.97"
"90adc662-a850-11e9-a2fc-000d3a38a36f","619.87","154.97"
"67b28cf2-f27e-11e9-9346-000d3a38a36f","619.86","309.93"
"1ed8cd06-9eab-11e9-9897-000d3a38a36f","619.85","309.93"
"7fb2bad8-ae58-11eb-bbf8-000d3a38a36f","619.85","154.96"
"8104d04c-fc0c-11e9-b138-000d3a38a36f","619.79","206.60"
"cb4c7ef4-1c49-11ea-a490-000d3a38a36f","619.73","206.58"
"014b3e58-d6b5-11e9-93bc-000d3a38a36f","619.67","123.93"
"93879fe2-d623-11e9-93bc-000d3a38a36f","619.56","154.89"
"fd565f4a-a17a-11e9-a2fc-000d3a38a36f","619.54","123.91"
"8288eac2-afde-11e9-9757-000d3a38a36f","619.49","103.25"
"2c41e072-9ec9-11e9-9897-000d3a38a36f","619.41","47.65"
"59ea37ee-f6f9-11e9-841e-000d3a38a36f","619.15","154.79"
"39941816-53bf-11ea-abe0-000d3a38a36f","618.96","206.32"
"d4ec867c-a352-11e9-a2fc-000d3a38a36f","618.94","309.47"
"222daaf6-f8d0-11e9-b138-000d3a38a36f","618.93","103.16"
"dac73d22-2b46-11ea-9d27-000d3a38a36f","618.92","103.15"
"0f925bfc-9e0e-11e9-9897-000d3a38a36f","618.92","88.42"
"de237d50-9a40-11ea-a274-000d3a38a36f","618.88","206.29"
"ef8b86ba-fcba-11e9-a5e8-000d3a38a36f","618.85","154.71"
"8ce02656-1150-11ea-8872-000d3a38a36f","618.69","123.74"
"8d58d24a-a792-11e9-a2fc-000d3a38a36f","618.67","309.34"
"0892823a-ad42-11e9-a2fc-000d3a38a36f","618.53","103.09"
"07139f06-ae56-11e9-a2fc-000d3a38a36f","618.44","154.61"
"dd928402-18f5-11ea-9213-000d3a38a36f","618.14","123.63"
"0dcc79e4-5ba8-11ea-99f1-000d3a38a36f","618.06","206.02"
"948eca76-545b-11ea-b1db-000d3a38a36f","617.95","205.98"
"f588e5fe-b042-11e9-9757-000d3a38a36f","617.94","123.59"
"59767978-5bab-11ea-89e8-000d3a38a36f","617.92","205.97"
"aa396692-9ddb-11e9-9897-000d3a38a36f","617.92","154.48"
"2cf598cc-2ba2-11ea-853d-000d3a38a36f","617.91","205.97"
"976f5b0e-53e1-11ea-94d4-000d3a38a36f","617.90","205.97"
"781e9584-9e2f-11e9-9897-000d3a38a36f","617.89","61.79"
"27da4fea-5659-11ea-b9b9-000d3a38a36f","617.89","308.95"
"cdb31668-aebb-11e9-a2fc-000d3a38a36f","617.87","154.47"
"da281e18-119c-11ea-846f-000d3a38a36f","617.69","205.90"
"cca6958a-d713-11e9-93bc-000d3a38a36f","617.68","34.32"
"53ef31ec-afc2-11e9-9757-000d3a38a36f","617.51","102.92"
"399d42c2-1a37-11ea-941b-000d3a38a36f","617.39","205.80"
"a4485090-a579-11e9-a2fc-000d3a38a36f","617.30","102.88"
"b9401b2e-af7c-11e9-a2fc-000d3a38a36f","617.25","68.58"
"5f07cff8-28bc-11ea-b87a-000d3a38a36f","617.12","102.85"
"56024e8c-18d7-11ea-9213-000d3a38a36f","616.93","154.23"
"fad46d76-ad09-11e9-a2fc-000d3a38a36f","616.92","154.23"
"d7925b66-2c2f-11ea-b752-000d3a38a36f","616.85","154.21"
"7dac0cb2-a4be-11e9-a2fc-000d3a38a36f","616.83","123.37"
"43d2b942-f120-11e9-9346-000d3a38a36f","616.44","205.48"
"3f118c82-a146-11e9-a2fc-000d3a38a36f","616.39","77.05"
"d560648e-12fb-11ea-a001-000d3a38a36f","616.36","154.09"
"3bafb7ee-4cea-11ea-a626-000d3a38a36f","616.35","154.09"
"e9ea5d1e-a547-11e9-a2fc-000d3a38a36f","616.32","102.72"
"e38ca414-af69-11e9-a2fc-000d3a38a36f","616.12","102.69"
"41099ea2-671c-11ea-9d38-000d3a38a36f","615.95","205.32"
"ee67a466-d6a5-11e9-93bc-000d3a38a36f","615.94","205.31"
"4dd29088-a527-11e9-a2fc-000d3a38a36f","615.93","87.99"
"ac9ffeea-1956-11ea-b6a2-000d3a38a36f","615.91","123.18"
"d4e7b5c8-b209-11e9-89fa-000d3a38a36f","615.90","102.65"
"39347cfa-af80-11e9-a2fc-000d3a38a36f","615.75","102.63"
"1ae82c6e-bc91-11ea-aa61-000d3a38a36f","615.75","205.25"
"702d25d0-5b52-11ea-a550-000d3a38a36f","615.69","205.23"
"3c54fbb4-9dfe-11e9-9897-000d3a38a36f","615.67","87.95"
