"interested_in_categories_12","total_sales","cum_total"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","886.44","32294.31"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","895.31","33189.62"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","902.33","34091.95"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","911.52","35003.47"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","925.69","35929.16"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","939.34","36868.50"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","990.34","37858.84"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","993.84","38852.68"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1012.27","39864.95"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1021.89","40886.84"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1028.26","41915.10"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1050.84","42965.94"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1081.84","44047.78"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1132.90","45180.68"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1141.50","46322.18"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1172.67","47494.85"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1210.75","48705.60"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1230.09","49935.69"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1236.31","51172.00"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1247.76","52419.76"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1270.55","53690.31"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1282.29","54972.60"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1302.90","56275.50"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1307.84","57583.34"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1308.83","58892.17"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1322.33","60214.50"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1372.75","61587.25"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1419.92","63007.17"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1447.23","64454.40"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1451.55","65905.95"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1474.92","67380.87"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1478.31","68859.18"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1478.80","70337.98"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1482.98","71820.96"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1550.53","73371.49"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1602.78","74974.27"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1610.63","76584.90"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1627.55","78212.45"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1645.75","79858.20"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1665.42","81523.62"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1709.69","83233.31"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1724.19","84957.50"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1728.60","86686.10"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1730.36","88416.46"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1748.12","90164.58"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1793.96","91958.54"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1800.94","93759.48"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1820.39","95579.87"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1837.22","97417.09"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1879.65","99296.74"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","1917.81","101214.55"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2047.81","103262.36"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2052.34","105314.70"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2072.27","107386.97"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2135.04","109522.01"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2161.18","111683.19"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2261.31","113944.50"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2290.83","116235.33"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2297.00","118532.33"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2360.16","120892.49"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2391.00","123283.49"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2406.18","125689.67"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2528.71","128218.38"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2556.04","130774.42"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2621.46","133395.88"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2690.26","136086.14"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2758.47","138844.61"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2844.81","141689.42"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","2936.97","144626.39"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","3029.18","147655.57"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","3517.07","151172.64"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","3582.69","154755.33"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","3987.16","158742.49"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4053.41","162795.90"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4087.50","166883.40"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4087.80","170971.20"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4388.78","175359.98"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4537.86","179897.84"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","4873.14","184770.98"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","5297.88","190068.86"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","8246.53","198315.39"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","12282.24","210597.63"
"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]","36818.29","247415.92"
"[AKTIFCOCUK, ERKEK, KADIN]","268.96","268.96"
"[AKTIFCOCUK, ERKEK, KADIN]","271.37","540.33"
"[AKTIFCOCUK, ERKEK, KADIN]","281.95","822.28"
"[AKTIFCOCUK, ERKEK, KADIN]","302.96","1125.24"
"[AKTIFCOCUK, ERKEK, KADIN]","324.30","1449.54"
"[AKTIFCOCUK, ERKEK, KADIN]","368.29","1817.83"
"[AKTIFCOCUK, ERKEK, KADIN]","369.97","2187.80"
"[AKTIFCOCUK, ERKEK, KADIN]","374.32","2562.12"
"[AKTIFCOCUK, ERKEK, KADIN]","386.71","2948.83"
"[AKTIFCOCUK, ERKEK, KADIN]","401.69","3350.52"
"[AKTIFCOCUK, ERKEK, KADIN]","403.94","3754.46"
"[AKTIFCOCUK, ERKEK, KADIN]","404.92","4159.38"
"[AKTIFCOCUK, ERKEK, KADIN]","415.32","4574.70"
"[AKTIFCOCUK, ERKEK, KADIN]","419.91","4994.61"
"[AKTIFCOCUK, ERKEK, KADIN]","422.43","5417.04"
"[AKTIFCOCUK, ERKEK, KADIN]","422.93","5839.97"
"[AKTIFCOCUK, ERKEK, KADIN]","430.82","6270.79"
"[AKTIFCOCUK, ERKEK, KADIN]","436.37","6707.16"
"[AKTIFCOCUK, ERKEK, KADIN]","438.60","7145.76"
"[AKTIFCOCUK, ERKEK, KADIN]","443.81","7589.57"
"[AKTIFCOCUK, ERKEK, KADIN]","451.95","8041.52"
"[AKTIFCOCUK, ERKEK, KADIN]","474.01","8515.53"
"[AKTIFCOCUK, ERKEK, KADIN]","480.16","8995.69"
"[AKTIFCOCUK, ERKEK, KADIN]","486.96","9482.65"
"[AKTIFCOCUK, ERKEK, KADIN]","510.40","9993.05"
"[AKTIFCOCUK, ERKEK, KADIN]","514.82","10507.87"
"[AKTIFCOCUK, ERKEK, KADIN]","537.38","11045.25"
"[AKTIFCOCUK, ERKEK, KADIN]","538.87","11584.12"
"[AKTIFCOCUK, ERKEK, KADIN]","549.90","12134.02"
"[AKTIFCOCUK, ERKEK, KADIN]","577.13","12711.15"
"[AKTIFCOCUK, ERKEK, KADIN]","581.68","13292.83"
"[AKTIFCOCUK, ERKEK, KADIN]","588.98","13881.81"
"[AKTIFCOCUK, ERKEK, KADIN]","599.45","14481.26"
"[AKTIFCOCUK, ERKEK, KADIN]","602.44","15083.70"
"[AKTIFCOCUK, ERKEK, KADIN]","625.31","15709.01"
"[AKTIFCOCUK, ERKEK, KADIN]","636.70","16345.71"
"[AKTIFCOCUK, ERKEK, KADIN]","646.90","16992.61"
"[AKTIFCOCUK, ERKEK, KADIN]","653.89","17646.50"
"[AKTIFCOCUK, ERKEK, KADIN]","660.91","18307.41"
"[AKTIFCOCUK, ERKEK, KADIN]","661.65","18969.06"
"[AKTIFCOCUK, ERKEK, KADIN]","666.95","19636.01"
"[AKTIFCOCUK, ERKEK, KADIN]","696.94","20332.95"
"[AKTIFCOCUK, ERKEK, KADIN]","699.39","21032.34"
"[AKTIFCOCUK, ERKEK, KADIN]","705.92","21738.26"
"[AKTIFCOCUK, ERKEK, KADIN]","707.86","22446.12"
"[AKTIFCOCUK, ERKEK, KADIN]","723.16","23169.28"
"[AKTIFCOCUK, ERKEK, KADIN]","738.63","23907.91"
"[AKTIFCOCUK, ERKEK, KADIN]","745.38","24653.29"
"[AKTIFCOCUK, ERKEK, KADIN]","745.67","25398.96"
"[AKTIFCOCUK, ERKEK, KADIN]","774.50","26173.46"
"[AKTIFCOCUK, ERKEK, KADIN]","788.99","26962.45"
"[AKTIFCOCUK, ERKEK, KADIN]","790.87","27753.32"
"[AKTIFCOCUK, ERKEK, KADIN]","797.86","28551.18"
"[AKTIFCOCUK, ERKEK, KADIN]","803.91","29355.09"
"[AKTIFCOCUK, ERKEK, KADIN]","824.76","30179.85"
"[AKTIFCOCUK, ERKEK, KADIN]","836.63","31016.48"
"[AKTIFCOCUK, ERKEK, KADIN]","847.05","31863.53"
"[AKTIFCOCUK, ERKEK, KADIN]","853.69","32717.22"
"[AKTIFCOCUK, ERKEK, KADIN]","930.79","33648.01"
"[AKTIFCOCUK, ERKEK, KADIN]","938.64","34586.65"
"[AKTIFCOCUK, ERKEK, KADIN]","971.86","35558.51"
"[AKTIFCOCUK, ERKEK, KADIN]","1009.82","36568.33"
"[AKTIFCOCUK, ERKEK, KADIN]","1024.15","37592.48"
"[AKTIFCOCUK, ERKEK, KADIN]","1074.81","38667.29"
"[AKTIFCOCUK, ERKEK, KADIN]","1074.88","39742.17"
"[AKTIFCOCUK, ERKEK, KADIN]","1130.35","40872.52"
"[AKTIFCOCUK, ERKEK, KADIN]","1160.37","42032.89"
"[AKTIFCOCUK, ERKEK, KADIN]","1203.42","43236.31"
"[AKTIFCOCUK, ERKEK, KADIN]","1207.78","44444.09"
"[AKTIFCOCUK, ERKEK, KADIN]","1225.55","45669.64"
"[AKTIFCOCUK, ERKEK, KADIN]","1240.63","46910.27"
"[AKTIFCOCUK, ERKEK, KADIN]","1261.75","48172.02"
"[AKTIFCOCUK, ERKEK, KADIN]","1267.16","49439.18"
"[AKTIFCOCUK, ERKEK, KADIN]","1267.44","50706.62"
"[AKTIFCOCUK, ERKEK, KADIN]","1392.65","52099.27"
"[AKTIFCOCUK, ERKEK, KADIN]","1426.22","53525.49"
"[AKTIFCOCUK, ERKEK, KADIN]","1497.63","55023.12"
"[AKTIFCOCUK, ERKEK, KADIN]","1508.85","56531.97"
"[AKTIFCOCUK, ERKEK, KADIN]","1547.84","58079.81"
"[AKTIFCOCUK, ERKEK, KADIN]","1587.41","59667.22"
"[AKTIFCOCUK, ERKEK, KADIN]","1790.29","61457.51"
"[AKTIFCOCUK, ERKEK, KADIN]","1978.17","63435.68"
"[AKTIFCOCUK, ERKEK, KADIN]","2093.58","65529.26"
"[AKTIFCOCUK, ERKEK, KADIN]","2197.69","67726.95"
"[AKTIFCOCUK, ERKEK, KADIN]","2415.17","70142.12"
"[AKTIFCOCUK, ERKEK, KADIN]","2590.62","72732.74"
"[AKTIFCOCUK, ERKEK, KADIN]","2846.73","75579.47"
"[AKTIFCOCUK, ERKEK, KADIN]","2847.61","78427.08"
"[AKTIFCOCUK, ERKEK, KADIN]","3066.80","81493.88"
"[AKTIFCOCUK, ERKEK]","144.43","144.43"
"[AKTIFCOCUK, ERKEK]","152.87","297.30"
"[AKTIFCOCUK, ERKEK]","179.98","477.28"
"[AKTIFCOCUK, ERKEK]","209.98","687.26"
"[AKTIFCOCUK, ERKEK]","222.85","910.11"
"[AKTIFCOCUK, ERKEK]","233.47","1143.58"
"[AKTIFCOCUK, ERKEK]","247.96","1391.54"
"[AKTIFCOCUK, ERKEK]","249.97","1641.51"
"[AKTIFCOCUK, ERKEK]","264.72","1906.23"
"[AKTIFCOCUK, ERKEK]","276.84","2183.07"
"[AKTIFCOCUK, ERKEK]","278.75","2461.82"
"[AKTIFCOCUK, ERKEK]","284.47","2746.29"
"[AKTIFCOCUK, ERKEK]","286.94","3033.23"
"[AKTIFCOCUK, ERKEK]","290.35","3323.58"
"[AKTIFCOCUK, ERKEK]","293.95","3617.53"
"[AKTIFCOCUK, ERKEK]","296.94","3914.47"
"[AKTIFCOCUK, ERKEK]","298.44","4212.91"
"[AKTIFCOCUK, ERKEK]","299.95","4812.81"
"[AKTIFCOCUK, ERKEK]","299.95","4812.81"
"[AKTIFCOCUK, ERKEK]","305.75","5118.56"
"[AKTIFCOCUK, ERKEK]","305.87","5424.43"
"[AKTIFCOCUK, ERKEK]","310.46","5734.89"
"[AKTIFCOCUK, ERKEK]","315.92","6050.81"
"[AKTIFCOCUK, ERKEK]","319.97","6370.78"
"[AKTIFCOCUK, ERKEK]","332.75","6703.53"
"[AKTIFCOCUK, ERKEK]","335.96","7039.49"
"[AKTIFCOCUK, ERKEK]","345.47","7384.96"
"[AKTIFCOCUK, ERKEK]","346.47","7731.43"
"[AKTIFCOCUK, ERKEK]","376.94","8108.37"
"[AKTIFCOCUK, ERKEK]","383.48","8491.85"
"[AKTIFCOCUK, ERKEK]","386.94","8878.79"
"[AKTIFCOCUK, ERKEK]","413.96","9292.75"
"[AKTIFCOCUK, ERKEK]","415.46","9708.21"
"[AKTIFCOCUK, ERKEK]","424.96","10133.17"
"[AKTIFCOCUK, ERKEK]","427.97","10561.14"
"[AKTIFCOCUK, ERKEK]","444.84","11005.98"
"[AKTIFCOCUK, ERKEK]","448.70","11454.68"
"[AKTIFCOCUK, ERKEK]","449.95","11904.63"
"[AKTIFCOCUK, ERKEK]","450.92","12355.55"
"[AKTIFCOCUK, ERKEK]","458.37","12813.92"
"[AKTIFCOCUK, ERKEK]","462.75","13276.67"
"[AKTIFCOCUK, ERKEK]","480.95","13757.62"
"[AKTIFCOCUK, ERKEK]","496.43","14254.05"
"[AKTIFCOCUK, ERKEK]","503.28","14757.33"
"[AKTIFCOCUK, ERKEK]","503.43","15260.76"
"[AKTIFCOCUK, ERKEK]","503.45","15764.21"
"[AKTIFCOCUK, ERKEK]","503.89","16268.10"
"[AKTIFCOCUK, ERKEK]","507.23","16775.33"
"[AKTIFCOCUK, ERKEK]","510.05","17285.38"
"[AKTIFCOCUK, ERKEK]","514.87","17800.25"
"[AKTIFCOCUK, ERKEK]","514.95","18315.20"
"[AKTIFCOCUK, ERKEK]","520.68","18835.88"
"[AKTIFCOCUK, ERKEK]","521.00","19356.88"
"[AKTIFCOCUK, ERKEK]","525.93","19882.81"
"[AKTIFCOCUK, ERKEK]","531.33","20414.14"
"[AKTIFCOCUK, ERKEK]","531.67","20945.81"
"[AKTIFCOCUK, ERKEK]","540.67","21486.48"
"[AKTIFCOCUK, ERKEK]","546.71","22033.19"
"[AKTIFCOCUK, ERKEK]","551.95","22585.14"
"[AKTIFCOCUK, ERKEK]","553.92","23139.06"
"[AKTIFCOCUK, ERKEK]","573.50","23712.56"
"[AKTIFCOCUK, ERKEK]","573.71","24286.27"
"[AKTIFCOCUK, ERKEK]","574.85","24861.12"
"[AKTIFCOCUK, ERKEK]","579.94","25441.06"
"[AKTIFCOCUK, ERKEK]","580.68","26021.74"
"[AKTIFCOCUK, ERKEK]","583.82","26605.56"
"[AKTIFCOCUK, ERKEK]","586.43","27191.99"
"[AKTIFCOCUK, ERKEK]","587.95","27779.94"
"[AKTIFCOCUK, ERKEK]","624.92","28404.86"
"[AKTIFCOCUK, ERKEK]","630.90","29035.76"
"[AKTIFCOCUK, ERKEK]","642.44","29678.20"
"[AKTIFCOCUK, ERKEK]","646.86","30325.06"
"[AKTIFCOCUK, ERKEK]","649.68","30974.74"
"[AKTIFCOCUK, ERKEK]","649.95","31624.69"
"[AKTIFCOCUK, ERKEK]","657.11","32281.80"
"[AKTIFCOCUK, ERKEK]","661.82","32943.62"
"[AKTIFCOCUK, ERKEK]","676.19","33619.81"
"[AKTIFCOCUK, ERKEK]","680.09","34299.90"
"[AKTIFCOCUK, ERKEK]","688.84","34988.74"
"[AKTIFCOCUK, ERKEK]","694.87","35683.61"
"[AKTIFCOCUK, ERKEK]","710.61","36394.22"
"[AKTIFCOCUK, ERKEK]","710.66","37104.88"
"[AKTIFCOCUK, ERKEK]","718.99","37823.87"
"[AKTIFCOCUK, ERKEK]","730.46","38554.33"
"[AKTIFCOCUK, ERKEK]","731.05","39285.38"
"[AKTIFCOCUK, ERKEK]","734.53","40019.91"
"[AKTIFCOCUK, ERKEK]","735.92","40755.83"
"[AKTIFCOCUK, ERKEK]","745.74","41501.57"
"[AKTIFCOCUK, ERKEK]","748.24","42249.81"
"[AKTIFCOCUK, ERKEK]","751.92","43001.73"
"[AKTIFCOCUK, ERKEK]","753.91","43755.64"
"[AKTIFCOCUK, ERKEK]","775.19","44530.83"
"[AKTIFCOCUK, ERKEK]","782.33","45313.16"
"[AKTIFCOCUK, ERKEK]","791.92","46105.08"
"[AKTIFCOCUK, ERKEK]","795.85","46900.93"
"[AKTIFCOCUK, ERKEK]","806.71","47707.64"
"[AKTIFCOCUK, ERKEK]","810.33","48517.97"
"[AKTIFCOCUK, ERKEK]","812.42","49330.39"
"[AKTIFCOCUK, ERKEK]","814.88","50145.27"
"[AKTIFCOCUK, ERKEK]","824.80","50970.07"
"[AKTIFCOCUK, ERKEK]","829.92","51799.99"
"[AKTIFCOCUK, ERKEK]","839.52","52639.51"
"[AKTIFCOCUK, ERKEK]","842.91","53482.42"
"[AKTIFCOCUK, ERKEK]","849.91","54332.33"
"[AKTIFCOCUK, ERKEK]","856.60","55188.93"
"[AKTIFCOCUK, ERKEK]","865.35","56054.28"
"[AKTIFCOCUK, ERKEK]","870.61","56924.89"
"[AKTIFCOCUK, ERKEK]","879.92","57804.81"
"[AKTIFCOCUK, ERKEK]","904.93","58709.74"
"[AKTIFCOCUK, ERKEK]","926.50","59636.24"
"[AKTIFCOCUK, ERKEK]","930.89","60567.13"
"[AKTIFCOCUK, ERKEK]","942.37","61509.50"
"[AKTIFCOCUK, ERKEK]","947.43","62456.93"
"[AKTIFCOCUK, ERKEK]","951.51","63408.44"
"[AKTIFCOCUK, ERKEK]","968.19","64376.63"
"[AKTIFCOCUK, ERKEK]","974.02","65350.65"
"[AKTIFCOCUK, ERKEK]","980.31","66330.96"
"[AKTIFCOCUK, ERKEK]","1003.20","67334.16"
"[AKTIFCOCUK, ERKEK]","1012.81","68346.97"
"[AKTIFCOCUK, ERKEK]","1055.89","69402.86"
"[AKTIFCOCUK, ERKEK]","1096.64","70499.50"
"[AKTIFCOCUK, ERKEK]","1099.86","71599.36"
"[AKTIFCOCUK, ERKEK]","1150.02","72749.38"
"[AKTIFCOCUK, ERKEK]","1181.11","73930.49"
"[AKTIFCOCUK, ERKEK]","1186.35","75116.84"
"[AKTIFCOCUK, ERKEK]","1192.19","76309.03"
"[AKTIFCOCUK, ERKEK]","1201.16","77510.19"
"[AKTIFCOCUK, ERKEK]","1211.35","78721.54"
"[AKTIFCOCUK, ERKEK]","1223.94","79945.48"
"[AKTIFCOCUK, ERKEK]","1244.07","81189.55"
"[AKTIFCOCUK, ERKEK]","1257.23","82446.78"
"[AKTIFCOCUK, ERKEK]","1289.82","83736.60"
"[AKTIFCOCUK, ERKEK]","1445.84","85182.44"
"[AKTIFCOCUK, ERKEK]","1461.75","86644.19"
"[AKTIFCOCUK, ERKEK]","1467.87","88112.06"
"[AKTIFCOCUK, ERKEK]","1494.95","89607.01"
"[AKTIFCOCUK, ERKEK]","1567.76","91174.77"
"[AKTIFCOCUK, ERKEK]","1613.59","92788.36"
"[AKTIFCOCUK, ERKEK]","1684.40","94472.76"
"[AKTIFCOCUK, ERKEK]","1744.74","96217.50"
"[AKTIFCOCUK, ERKEK]","1791.16","98008.66"
"[AKTIFCOCUK, ERKEK]","1811.82","99820.48"
"[AKTIFCOCUK, ERKEK]","1990.88","101811.36"
"[AKTIFCOCUK, ERKEK]","2084.34","103895.70"
"[AKTIFCOCUK, ERKEK]","2260.66","106156.36"
"[AKTIFCOCUK, ERKEK]","2653.66","108810.02"
"[AKTIFCOCUK, ERKEK]","2804.27","111614.29"
"[AKTIFCOCUK, ERKEK]","3240.46","114854.75"
"[AKTIFCOCUK, ERKEK]","3446.36","118301.11"
"[AKTIFCOCUK, ERKEK]","3953.53","122254.64"
"[AKTIFCOCUK, ERKEK]","4342.18","126596.82"
"[AKTIFCOCUK, ERKEK]","10221.68","136818.50"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","210.96","210.96"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","219.96","430.92"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","224.98","655.90"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","255.86","911.76"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","266.96","1178.72"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","280.85","1459.57"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","287.45","1747.02"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","296.86","2043.88"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","303.46","2347.34"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","306.95","2654.29"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","315.97","2970.26"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","329.83","3300.09"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","343.96","3644.05"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","353.75","3997.80"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","358.20","4356.00"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","361.44","4717.44"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","366.95","5084.39"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","369.95","5454.34"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","385.91","5840.25"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","408.39","6248.64"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","413.10","6661.74"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","421.86","7083.60"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","437.45","7521.05"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","437.71","7958.76"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","439.67","8398.43"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","452.94","8851.37"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","459.55","9310.92"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","471.93","9782.85"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","475.93","10258.78"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","484.19","10742.97"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","488.92","11231.89"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","498.33","11730.22"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","498.96","12229.18"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","503.34","12732.52"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","503.45","13235.97"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","511.96","13747.93"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","513.24","14261.17"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","514.88","14776.05"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","520.96","15297.01"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","526.80","15823.81"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","528.67","16352.48"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","530.26","16882.74"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","538.43","17421.17"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","539.09","17960.26"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","553.93","18514.19"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","565.89","19080.08"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","565.91","19645.99"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","575.70","20221.69"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","577.14","20798.83"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","601.41","21400.24"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","620.41","22020.65"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","621.33","22641.98"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","624.65","23266.63"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","629.73","23896.36"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","638.60","24534.96"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","638.83","25173.79"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","644.83","25818.62"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","646.89","26465.51"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","648.71","27114.22"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","659.29","27773.51"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","659.98","28433.49"
"[AKTIFCOCUK, KADIN, AKTIFSPOR]","668.40","29101.89"
